개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
생활,10_42_01_P,커브스율하클럽,365209.960177567,187395.06634913,헬스장,헬스장
생활,10_42_01_P,더스피닝,373283.790499233,195636.622445445,헬스장,헬스장
생활,10_42_01_P,스마트PT,205008.992212248,259841.245550726,헬스장,헬스장
생활,10_42_01_P,베스트클럽,205143.221405833,259841.079880516,헬스장,헬스장
생활,10_42_01_P,FITNESS815,205097.438967452,259776.407656903,헬스장,헬스장
생활,10_42_01_P,바디킹콩,213208.705653111,257825.226312879,헬스장,헬스장
생활,10_42_01_P,Y.GYM,210199.215193297,259100.718725802,헬스장,헬스장
생활,10_42_01_P,건승체련관,259941.918696548,278339.884540166,헬스장,헬스장
생활,10_42_01_P,굿모닝헬쓰클럽,211390.79728519,273449.657477025,헬스장,헬스장
생활,10_42_01_P,PT 히어로,211266.209558125,273228.950814078,헬스장,헬스장
생활,10_42_01_P,하가 휘트니스,209914.879215925,260064.233183574,헬스장,헬스장
생활,10_42_01_P,에스 바디 디자인 헬스클럽,211405.95121599,256881.37503721,헬스장,헬스장
생활,10_42_01_P,힐링 휘트니스,215363.86268647,258535.756924759,헬스장,헬스장
생활,10_42_01_P,JS 휘트니스 클럽,210408.002976258,255368.558127513,헬스장,헬스장
생활,10_42_01_P,오송휘트니스,211620.531170952,262815.990218674,헬스장,헬스장
생활,10_42_01_P,토탈헬스,210443.253643605,257414.45404211,헬스장,헬스장
생활,10_42_01_P,바디채널(전주평화점),211730.017941861,254099.336927841,헬스장,헬스장
생활,10_42_01_P,메가월드스파,210104.138902736,263254.582848615,헬스장,헬스장
생활,10_42_01_P,코뿔소남여헬스,212870.987389615,260382.222828538,헬스장,헬스장
생활,10_42_01_P,헤라휘트니스,213347.590208226,256067.725551165,헬스장,헬스장
생활,10_42_01_P,바벨과 사람 헬스클럽,214257.014799464,258919.061636125,헬스장,헬스장
생활,10_42_01_P,고려휘트니스클럽,215123.178364357,259919.01107576,헬스장,헬스장
생활,10_42_01_P,(유)대해스포츠센터,215455.322053627,258596.582946047,헬스장,헬스장
생활,10_42_01_P,세진휘트니스,213020.920773221,259412.470682609,헬스장,헬스장
생활,10_42_01_P,제이짐헬스(휘트니스),215079.108521377,259441.527249459,헬스장,헬스장
생활,10_42_01_P,S라인 다이어트워,214021.704096172,259602.501792501,헬스장,헬스장
생활,10_42_01_P,이루다피트니스,206294.201110751,267975.426190907,헬스장,헬스장
생활,10_42_01_P,더멋짐,205187.465,259741.561,헬스장,헬스장
생활,10_42_01_P,미스터홍헬스타운,173192.849362516,215067.048612741,헬스장,헬스장
생활,10_42_01_P,홀론 휘트니스,176443.895143518,214766.839761114,헬스장,헬스장
생활,10_42_01_P,우성 에프엔비 휘트니스,172759.100403203,215066.87470709,헬스장,헬스장
생활,10_42_01_P,메이크 잇 짐 성정점,212236.2000719,369609.079967941,헬스장,헬스장
생활,10_42_01_P,Bodyworks(바디웍스),212580.951158612,369903.062286084,헬스장,헬스장
생활,10_42_01_P,디자인 휘트니스,211845.642520058,363654.697994685,헬스장,헬스장
생활,10_42_01_P,팀박피티샵,164679.765141364,316937.632594029,헬스장,헬스장
생활,10_42_01_P,한내헬스클럽,164279.319688609,317163.822909675,헬스장,헬스장
생활,10_42_01_P,하루운동,212435.525400167,370277.571623168,헬스장,헬스장
