개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
주유소,09_28_07_P,(주)비케이에너지,378260.668627298,186989.385407114,주유소,
주유소,09_28_07_P,(주)케이지엘,388105.884947423,218337.412263438,주유소,
주유소,09_28_07_P,주식회사 우리에너지,188035.635992706,366697.84624635,주유소,
주유소,09_28_07_P,다보해운(주),412335.862184056,228507.599484108,주유소,
주유소,09_28_07_P,(주)세진,205024.205804617,469698.061560949,주유소,
주유소,09_28_07_P,(주)한화이에스,180529.487301303,453120.675713449,주유소,
주유소,09_28_07_P,한남에너지,170143.683980682,453455.511073983,주유소,
주유소,09_28_07_P,(주)두리에너지,244353.110554133,162856.41048729,주유소,
주유소,09_28_07_P,매일석유(주),174058.826938743,440460.402868995,주유소,
주유소,09_28_07_P,(주)트러스트오일,176607.326609066,448516.12033842,주유소,
주유소,09_28_07_P,(주)일산페트로,166449.005428749,442847.542115246,주유소,
주유소,09_28_07_P,(주)수림에너지,176534.303785482,448211.976561048,주유소,
주유소,09_28_07_P,(주)오에너지,169508.926251568,435124.176290785,주유소,
주유소,09_28_07_P,주식회사 원에너지,169288.440762715,449506.780957928,주유소,
주유소,09_28_07_P,(주)지엔지솔루션,174248.341910339,440556.558551718,주유소,
주유소,09_28_07_P,(주)유림에너지,168008.351797196,457204.461817184,주유소,
주유소,09_28_07_P,주식회사 케이씨원,169298.62921607,434737.725049332,주유소,
주유소,09_28_07_P,(주)퍼스트 에너지,168780.099913799,432168.287166052,주유소,
주유소,09_28_07_P,(주)세진해상급유,166548.849367989,441226.819388924,주유소,
주유소,09_28_07_P,주식회사 엘투비패트로,173969.278084045,447025.268830085,주유소,
주유소,09_28_07_P,(유)세정해운,385724.289856202,181727.228839155,주유소,
주유소,09_28_07_P,(주)중앙석유,385651.871633914,180892.474928023,주유소,
주유소,09_28_07_P,(주)진보에너지,392546.567929113,187613.237758913,주유소,
주유소,09_28_07_P,일원에너지(주),385689.004984201,180675.628919087,주유소,
