개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
아울렛,08_25_01_P,뉴코아아울렛 울산성남점,410428.96363435,230775.002193437,아울렛,
아울렛,08_25_01_P,이천일아울렛 천호점,211055.486155787,448786.697371515,아울렛,
아울렛,08_25_01_P,스타피카소 아울렛,193282.130799848,450549.280167182,아울렛,
아울렛,08_25_01_P,이천일 아울렛 구로점,187785.840457798,443997.135869884,아울렛,
아울렛,08_25_01_P,신세계사이먼,403214.458027912,204878.049675429,아울렛,신세계
아울렛,08_25_01_P,힐탑 프리미엄 아울렛,403231.72054208,204710.416636969,아울렛,
아울렛,08_25_01_P,뉴코아 아울렛 괴정점,381751.00317294,179575.519981971,아울렛,
아울렛,08_25_01_P,세정아울렛부산점,380314.898569747,177865.132769233,아울렛,
아울렛,08_25_01_P,진장아울렛,413607.045846035,233394.128239783,아울렛,
아울렛,08_25_01_P,모다아울렛,413607.045846035,233394.128239783,아울렛,
아울렛,08_25_01_P,내포패션아울렛,179348.34099908,351351.257286939,아울렛,
아울렛,08_25_01_P,퍼스트빌리지 아울렛,202395.445486741,377287.512012604,아울렛,
아울렛,08_25_01_P,(주)신세계사이먼 파주점,173172.828879481,474158.9428211,아울렛,신세계
아울렛,08_25_01_P,롯데프리미엄아울렛파주점,172931.265518853,468411.848859123,아울렛,롯데
아울렛,08_25_01_P,뉴코아아울렛평택점,209947.80648191,388208.048761482,아울렛,
아울렛,08_25_01_P,(주)신세계사이먼 여주점,254263.945020146,415664.62885435,아울렛,신세계
아울렛,08_25_01_P,이천 롯데프리미엄 아울렛,235461.813044175,415640.639277805,아울렛,롯데
아울렛,08_25_01_P,(주)프리미엄아울렛,206698.825871309,418302.265469101,아울렛,
아울렛,08_25_01_P,뉴코아아울렛 괴정점,381751.00317294,179575.519981971,아울렛,
아울렛,08_25_01_P,메이드아울렛,338560.694882634,261656.240623114,아울렛,
아울렛,08_25_01_P,이천일아울렛 광명점,189263.01222247,439900.832910796,아울렛,
아울렛,08_25_01_P,프라임아울렛,188175.807511909,441461.454807111,아울렛,
아울렛,08_25_01_P,이천일아울렛,209435.930737593,427476.184354786,아울렛,
아울렛,08_25_01_P,그랜드패션아울렛,186786.622461585,450297.70265223,아울렛,
아울렛,08_25_01_P,광주프리미엄아울렛,186350.816422951,183915.870052556,아울렛,
아울렛,08_25_01_P,허브아울렛,303243.580883618,324856.00039883,아울렛,
아울렛,08_25_01_P,동성탑스아울렛,200985.759458979,421034.427622307,아울렛,
아울렛,08_25_01_P,아울렛쇼핑몰스타,410428.96363435,230775.002193437,아울렛,
아울렛,08_25_01_P,이천일아울렛구로점,187785.840457798,443997.135869884,아울렛,
아울렛,08_25_01_P,뉴코아아울렛평택점,209932.581670857,388254.423734324,아울렛,
아울렛,08_25_01_P,라벨라 아울렛,235115.906903708,415821.77062945,아울렛,
