개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
편의점,07_24_05_P,세븐일레븐 대전전민타운점,235558.886905814,322310.337754922,편의점,세븐일레븐
편의점,07_24_05_P,씨유신창호반5차점,185040.890221321,188810.344561293,편의점,CU
편의점,07_24_05_P,세븐일레븐 부평갈산한성점,176074.586778838,446307.304410503,패스트푸드,세븐일레븐
편의점,07_24_05_P,세븐일레븐 인천부평오델리아점,175615.990414671,444363.54884448,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 산곡오남프라자점,174549.93104107,444466.74485426,일반조리판매,세븐일레븐
편의점,07_24_05_P,세븐일레븐 광주계림타운점,192291.803955738,184778.440070122,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 담터(湛攄)내유점,186072.994511272,469342.735134457,편의점,세븐일레븐
편의점,07_24_05_P,씨유목포천년나무점,143356.854942249,144848.667068832,편의점,CU
편의점,07_24_05_P,지에스(GS)25 경산사동점,358505.567038382,259327.370658374,편의점,GS25
편의점,07_24_05_P,GS25진천IC점,241244.802372593,374426.298105372,편의점,GS25
편의점,07_24_05_P,세븐일레븐 아산인주휴게소점,190506.955538106,374914.739655888,편의점,세븐일레븐
편의점,07_24_05_P,씨유 동백호수점,213233.125200156,419026.480338371,편의점,CU
편의점,07_24_05_P,씨유반달섬블루원점,176629.926731806,422481.105610261,편의점,CU
편의점,07_24_05_P,지에스(GS)25  의성도리원점,342070.692391036,312274.237012944,편의점,GS25
편의점,07_24_05_P,씨유 주월이지점,191321.991628761,181083.204239408,편의점,CU
편의점,07_24_05_P,씨유충주문화센터점,282329.334271748,385878.55775145,편의점,CU
편의점,07_24_05_P,지에스25가좌공원,171784.542002542,442912.246770941,편의점,GS25
편의점,07_24_05_P,씨유약목오성점,322414.870996547,282749.914932295,편의점,CU
편의점,07_24_05_P,지에스(GS)25용두점,236560.993957944,314186.459217799,편의점,GS25
편의점,07_24_05_P,씨유평택고덕수변점,204557.730518162,395299.539958536,편의점,CU
편의점,07_24_05_P,이마트24평택이마트점,210072.543645839,388645.303554281,편의점,이마트24
편의점,07_24_05_P,씨유 울산유곡이편한점,408700.105166055,231353.709628825,편의점,CU
편의점,07_24_05_P,씨유울산학성중앙점,411914.849973097,230627.176111564,편의점,CU
편의점,07_24_05_P,씨유 학익센터점,170625.697784004,437443.323021424,편의점,CU
편의점,07_24_05_P,세븐일레븐 금천롯데타워점,190344.613056384,440178.834647149,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 서산라온점,151874.694284409,363248.05752344,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 은평그랑블점,192462.914473122,456634.412958512,기타 휴게음식점,세븐일레븐
편의점,07_24_05_P,지에스25 계룡파라디아점,220764.98458608,309347.8454784,편의점,GS25
편의점,07_24_05_P,세븐일레븐 감일센트레빌점,214266.651358679,444060.126854497,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 진주혁신희망점,304533.47181142,186848.360631222,편의점,세븐일레븐
편의점,07_24_05_P,지에스25두산희성점,346331.471450782,260526.360234021,편의점,GS25
편의점,07_24_05_P,지에스25중앙점,176436.702417017,448563.702360568,편의점,GS25
편의점,07_24_05_P,GS25수원평동점,199424.604751404,417442.116616413,편의점,GS25
편의점,07_24_05_P,세븐일레븐 울산매곡에일린점,412895.131727366,241044.548542297,편의점,세븐일레븐
편의점,07_24_05_P,씨유월평무지개점,233630.470410016,317624.761695775,편의점,CU
편의점,07_24_05_P,씨유 서울숲한신더휴점,203133.802372323,450318.174459546,편의점,CU
편의점,07_24_05_P,씨유반포빌리지점,201537.423687209,445254.709842138,편의점,CU
편의점,07_24_05_P,세븐일레븐 옥천청산점,271046.204388641,316384.780393503,편의점,세븐일레븐
편의점,07_24_05_P,지에스(GS)25언양미래점,391946.962606287,230334.918231075,편의점,GS25
편의점,07_24_05_P,세븐일레븐 길동현대점,212951.223206807,448267.732445978,편의점,세븐일레븐
편의점,07_24_05_P,지에스25목감중앙점,187646.327676918,431710.331596363,편의점,GS25
편의점,07_24_05_P,씨유(CU)양원역점,209420.686897408,456112.151908611,편의점,CU
편의점,07_24_05_P,24시셀프편의점,182003.374196277,425201.800278545,편의점,
편의점,07_24_05_P,세븐일레븐인천1호작전역점,175407.828329759,447809.860694941,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐인천1호계산역점,175691.780762584,449004.452756389,편의점,세븐일레븐
편의점,07_24_05_P,세븐일레븐 수택사랑점,212147.889220614,455093.014386,편의점,세븐일레븐
편의점,07_24_05_P,씨유(CU) 중산코오롱점,355715.901012788,260669.819457523,편의점,CU
편의점,07_24_05_P,세븐일레븐천안부성점,212231.649401676,370631.610013799,편의점,세븐일레븐
편의점,07_24_05_P,씨유 서재메가시티태왕점,334247.967231754,264548.344147937,편의점,CU
편의점,07_24_05_P,GS25 명곡4단지점,335371.838542107,256357.152972424,편의점,GS25
편의점,07_24_05_P,씨유 보라매SK뷰점,192630.204493269,444524.527094475,편의점,CU
편의점,07_24_05_P,씨유 국회대로오피스점,191704.233906011,446980.505061381,편의점,CU
편의점,07_24_05_P,GS25양평골드점,190394.571819262,448656.726986041,일반조리판매,GS25
편의점,07_24_05_P,이마트24 R경주코아루점,404943.740344301,258042.73599585,기타 휴게음식점,이마트24
