1468,제주항공 Refresh Point KB국민카드,KB국민카드,"해외겸용 20,000원",전월실적없음,JCB,https://api.card-gorilla.com:8080/storage/card/1468/card_img/20546/1468card.png
1469,CUbig PAY 체크카드,신협,국내전용 없음 해외겸용 없음,전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1469/card_img/20545/1469card.jpg
1470,우체국 롯데 비즈니스 카드,롯데카드,"국내전용 8,000원 해외겸용 12,000원",전월실적없음,AMEX,https://api.card-gorilla.com:8080/storage/card/1470/card_img/20544/1470card.jpg
1471,GS홈쇼핑 삼성티클래스카드,삼성카드,"해외겸용 20,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1471/card_img/20543/1471card.png
1472,GS홈쇼핑 삼성애니패스포인트카드,삼성카드,"해외겸용 12,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1472/card_img/20542/1472card.png
1473,GS샵&디앤샵 삼성애니패스포인트카드,삼성카드,"해외겸용 12,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1473/card_img/20541/1473card.png
1474,G마켓 삼성티클래스앤오일카드,삼성카드,"해외겸용 10,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1474/card_img/20540/1474card.png
1475,세이 삼성카드 S클래스,삼성카드,"국내전용 15,000원 해외겸용 20,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1475/card_img/20539/1475card.png
1476,싸이월드 롯데체크카드,롯데카드,국내전용 없음,전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1476/card_img/20538/1476card.jpg
1477,싸이월드 롯데카드,롯데카드,"국내전용 5,000원 해외겸용 10,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1477/card_img/20537/1477card.jpg
1478,쌍용자동차 오토 플러스카드,롯데카드,"국내전용 5,000원 해외겸용 6,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1478/card_img/20536/1478card.jpg
1479,썸뱅크 롯데 체크카드,롯데카드,국내전용 없음,전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1479/card_img/20535/1479card.png
1480,썸뱅크 롯데백화점 카드,롯데카드,"국내전용 10,000원 해외겸용 15,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1480/card_img/20533/1480card.png
1481,썸뱅크 롯데카드,롯데카드,"국내전용 2,000원 해외겸용 3,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1481/card_img/20532/1481card.png
1482,씨앤앰 롯데DC플러스카드,롯데카드,"국내전용 10,000원 해외겸용 10,000원",전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1482/card_img/20531/1482card.jpg
1483,아름다운가게 롯데카드,롯데카드,"국내전용 5,000원 해외겸용 10,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1483/card_img/20530/1483card.jpg
1484,박승철헤어스투디오 롯데카드,롯데카드,"해외겸용 5,000",전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1484/card_img/20434/1484card.jpg
1485,벅스 롯데체크카드,롯데카드,국내전용 없음,전월실적20만원 이상,,https://api.card-gorilla.com:8080/storage/card/1485/card_img/20433/1485card.jpg
1486,벅스 롯데카드,롯데카드,"해외겸용 7,000원",전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1486/card_img/20429/1486card.jpg
1488,법률소비자연맹 포인트플러스 롯데체크카드,롯데카드,국내전용 없음,전월실적20만원 이상,,https://api.card-gorilla.com:8080/storage/card/1488/card_img/20425/1488card.jpg
1489,법률소비자연맹 포인트플러스 롯데카드,롯데카드,"국내전용 5,000원 해외겸용 8,000원",전월실적20만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1489/card_img/20422/1489card.jpg
1491,베페 롯데카드,롯데카드,"국내전용 5,000원 해외겸용 8,000원",전월실적20만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1491/card_img/20405/1491card.jpg
1492,보령메디앙스 맘 & 데디(Mom & Daddy) 카드,롯데카드,"해외겸용 7,000원",전월실적없음,,https://api.card-gorilla.com:8080/storage/card/1492/card_img/20397/1492card.jpg
1493,위메프페이 체크카드,KB국민카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1493/card_img/20392/1493card.png
1494,신라면세점 멤버십 삼성카드 S클래스,삼성카드,"국내전용 15,000원 해외겸용 20,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1494/card_img/20388/1494card.png
1495,삼성화재 멤버십 삼성카드 S클래스,삼성카드,"국내전용 15,000원 해외겸용 20,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1495/card_img/20376/1495card.png
1496,삼성화재theS 삼성카앤모아카드,삼성카드,"국내전용 8,000원 해외겸용 10,000원",전월실적20만원 이상,,https://api.card-gorilla.com:8080/storage/card/1496/card_img/20375/1496card.png
1497,삼성카드,삼성카드,"국내전용 3,000원 해외겸용 5,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1497/card_img/25344/1497card.png
1498,SK에너지 삼성카드 4,삼성카드,"국내전용 12,000원 해외겸용 17,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1498/card_img/20259/1498card.png
1499,삼성카드 4+,삼성카드,"국내전용 55,000원 해외겸용 60,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1499/card_img/20255/1499card.png
1500,삼성카드 4 V2,삼성카드,"국내전용 18,000원 해외겸용 20,000원",전월실적30만원 이상,AMEXUnionPay,https://api.card-gorilla.com:8080/storage/card/1500/card_img/20252/1500card.png
1501,주니어라이프 체크카드,KB국민카드,국내전용 없음 해외겸용 없음,전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1501/card_img/20249/1501card.png
1502,청춘대로 싱글 레터링 체크카드(긁으면),KB국민카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1502/card_img/20244/1502card.png
1503,북피니언 롯데카드,롯데카드,"국내전용 7,000원 해외겸용 12,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1503/card_img/20240/1503card.jpg
1504,청춘대로 싱글 레터링 체크카드(잘사는),KB국민카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1504/card_img/20238/1504card.png
1505,청호나이스 KB국민카드,KB국민카드,"해외겸용12,000원 해외겸용 17,000원",전월실적없음,mastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1505/card_img/20237/1505card.png
1506,삼성카드 4+ V2,삼성카드,"국내전용 38,000원 해외겸용 40,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1506/card_img/20236/1506card.png
1507,우체국 롯데체크카드,롯데카드,국내전용 없음 해외겸용 없음,전월실적없음,AMEX,https://api.card-gorilla.com:8080/storage/card/1507/card_img/20235/1507card.jpg
1508,동부저축은행 삼성체크카드,삼성카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1508/card_img/20234/1508card.png
1509,불멸코리아 롯데체크카드,롯데카드,해외겸용 없음,전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1509/card_img/20233/1509card.jpg
1510,코웨이Ⅱ 카드,KB국민카드,"해외겸용 30,000원",전월실적40만원 이상,JCB,https://api.card-gorilla.com:8080/storage/card/1510/card_img/20223/1510card.png
1511,동부증권해피플러스CMA 삼성체크카드,삼성카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1511/card_img/20222/1511card.png
1512,쿠쿠렌탈Ⅱ카드,KB국민카드,"국내전용 15,000원 해외겸용 15,000원",전월실적없음,mastercardJCB,https://api.card-gorilla.com:8080/storage/card/1512/card_img/20221/1512card.png
1513,불멸코리아 롯데카드,롯데카드,"국내전용 5,000 해외겸용 15,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1513/card_img/20220/1513card.jpg
1514,쿠쿠렌탈 티타늄카드,KB국민카드,"해외겸용 20,000원",전월실적없음,mastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1514/card_img/20219/1514card.png
1515,SC은행 삼성애니패스포인트 체크카드,삼성카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1515/card_img/20218/1515card.png
1516,우체국 롯데카드,롯데카드,"국내전용 없음 해외겸용 15,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1516/card_img/20217/1516card.jpg
1517,디지털멤버십 삼성유포인트카드,삼성카드,"국내전용 8,000원 해외겸용 10,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1517/card_img/20216/1517card.png
1518,위니아만도 롯데카드,롯데카드,"국내전용 10,000원 해외겸용 15,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1518/card_img/20215/1518card.jpg
1519,LG전자 렌탈 플러스 하나카드,하나카드,"해외겸용 15,000원 해외겸용 20,000원",전월실적30만원 이상,VISAmastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1519/card_img/20214/1519card.png
1520,행복한대구경북티타늄카드,KB국민카드,"국내전용 30,000원 해외겸용 30,000원",전월실적없음,VISAUnionPay,https://api.card-gorilla.com:8080/storage/card/1520/card_img/20213/1520card.png
1521,CU big CLASSIC,신협,국내전용 없음 해외겸용 없음,전월실적30만원 이상,BC,https://api.card-gorilla.com:8080/storage/card/1521/card_img/20212/1521card.png
1522,쇼핑 그린,신협,국내전용 없음,전월실적없음,BC,https://api.card-gorilla.com:8080/storage/card/1522/card_img/20210/1522card.png
1523,L.PAY 하나 체크카드,하나카드,해외겸용 없음,전월실적없음,UnionPay,https://api.card-gorilla.com:8080/storage/card/1523/card_img/20209/1523card.png
1524,Cubig 청춘,신협,국내전용 없음,전월실적20만원 이상,BC,https://api.card-gorilla.com:8080/storage/card/1524/card_img/20208/1524card.png
1525,Cubig SIMPLE(하이브리드형),신협,국내전용 없음,전월실적없음,BC,https://api.card-gorilla.com:8080/storage/card/1525/card_img/20207/1525card.png
1526,K리그 축덕 Young Hana 체크카드 with OKcashbag,하나카드,해외겸용 없음,전월실적20만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1526/card_img/20206/1526card.png
1527,KT Super 할부,하나카드,"국내전용 12,000원 해외겸용 15,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1527/card_img/20205/1527card.png
1528,ROVL 다이아몬드(토탈마일)기업카드,KB국민카드,"해외겸용 300,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1528/card_img/20204/1528card.png
1529,KT Super DC,하나카드,"국내전용 12,000원 해외겸용 15,000원",전월실적없음,VISAJCB,https://api.card-gorilla.com:8080/storage/card/1529/card_img/20202/1529card.png
1530,BS렌탈 플러스 하나카드,하나카드,"해외겸용 15,000원",전월실적30만원 이상,VISAmastercardJCB,https://api.card-gorilla.com:8080/storage/card/1530/card_img/20201/1530card.png
1531,Any PLUS SMTOWN &STORE 카드,하나카드,"국내전용 15,000원 해외겸용 15,000원",전월실적없음,mastercardUnionPayJCB,https://api.card-gorilla.com:8080/storage/card/1531/card_img/20200/1531card.png
1532,LGU+ 카드의정석 Ⅱ,우리카드,"국내전용 20,000원 해외겸용 20,000원",전월실적30만원 이상,BCmastercard,https://api.card-gorilla.com:8080/storage/card/1532/card_img/20199/1532card.png
1533,동양증권WCMA신세계 삼성애니패스포인트카드,삼성카드,"해외겸용 5,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1533/card_img/20198/1533card.png
1534,LIG 삼성티클래스앤오일카드,삼성카드,"해외겸용 10,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1534/card_img/20197/1534card.png
1535,ENVY 삼성애니패스포인트카드,삼성카드,"해외겸용 12,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1535/card_img/20180/1535card.png
1536,ENVY 삼성지엔미포인트카드,삼성카드,"해외겸용 12,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1536/card_img/20179/1536card.png
1537,D&Style 삼성지엔미포인트카드,삼성카드,"해외겸용 12,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1537/card_img/22697/1537card.png
1538,D&Life 삼성애니패스포인트카드,삼성카드,"해외겸용 12,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1538/card_img/22696/1538card.png
1539,SC제일은행 삼성카드 BIZ 4 V2,삼성카드,"국내전용 28,000원 해외겸용 30,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1539/card_img/22695/1539card.png
1540,비비드레스 롯데카드,롯데카드,"국내전용 5,000원",전월실적20만원 이상,,https://api.card-gorilla.com:8080/storage/card/1540/card_img/22694/1540card.jpg
1541,사랑의열매 롯데카드,롯데카드,"국내전용 5,000원 해외겸용 10,000원",전월실적20만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1541/card_img/22693/1541card.jpg
1542,삼성CMA플러스 롯데체크카드,롯데카드,해외겸용 없음,전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1542/card_img/22692/1542card.jpg
1543,KTX이마트 삼성카드,삼성카드,"해외겸용 10,000원",전월실적30만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1543/card_img/22691/1543card.png
1544,해피포인트 KB국민카드,KB국민카드,"해외겸용 5,000원",전월실적10만원 이상,VISAmastercardJCB,https://api.card-gorilla.com:8080/storage/card/1544/card_img/22690/1544card.png
1545,SLR클럽 삼성티클래스카드,삼성카드,"해외겸용 20,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1545/card_img/22689/1545card.png
1546,T라이트 카드의정석,우리카드,"국내전용 20,000원 해외겸용 20,000원",전월실적30만원 이상,BCmastercard,https://api.card-gorilla.com:8080/storage/card/1546/card_img/22688/1546card.png
1547,SLR클럽 삼성애니패스포인트카드,삼성카드,"해외겸용 12,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1547/card_img/22687/1547card.png
1548,STM철도 삼성지엔미카드,삼성카드,"해외겸용 12,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1548/card_img/22686/1548card.png
1549,하나투어 KB국민카드,KB국민카드,"국내전용 10,000원 해외겸용 10,000원",전월실적없음,VISAmastercardJCB,https://api.card-gorilla.com:8080/storage/card/1549/card_img/22685/1549card.png
1550,구도일+100 롯데카드,롯데카드,"국내전용 10,000원 해외겸용15,000원",전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1550/card_img/22684/1550card.gif
1551,STM철도 삼성애니패스카드,삼성카드,"해외겸용 13,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1551/card_img/22683/1551card.png
1552,S-OIL 삼성카드 4 (포인트),삼성카드,"국내전용 12,000원 해외겸용 15,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1552/card_img/22682/1552card.png
1553,SN KB국민은행 삼성애니패스포인트 체크카드,삼성카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1553/card_img/22681/1553card.png
1554,대교 삼성카드 & POINT,삼성카드,"국내전용 15,000원 해외겸용 15,000원",전월실적50만원 이상,,https://api.card-gorilla.com:8080/storage/card/1554/card_img/22680/1554card.png
1555,SKT 우리카드,우리카드,"해외겸용 10,000원 해외겸용 15,000원",전월실적30만원 이상,mastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1555/card_img/22679/1555card.png
1556,플렉스페이카드,KB국민카드,"해외겸용 15,000원",전월실적30만원 이상,mastercardJCB,https://api.card-gorilla.com:8080/storage/card/1556/card_img/22678/1556card.png
1557,삼성 페이 삼성체크카드 & POINT,삼성카드,국내전용 없음 해외겸용 없음,전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1557/card_img/22677/1557card.png
1558,탄탄대로 웰컴카드,KB국민카드,"해외겸용 15,000원",전월실적30만원 이상,mastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1558/card_img/22676/1558card.png
1559,삼성아멕스카드,삼성카드,"해외겸용 30,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1559/card_img/22675/1559card.png
1560,삼성스마트오토 캐시백체크카드,삼성카드,국내전용 없음 해외겸용 없음,전월실적20만원 이상,,https://api.card-gorilla.com:8080/storage/card/1560/card_img/22674/1560card.png
1561,SK 세븐모바일 라서 즐거운카드,우리카드,"해외겸용 10,000원 해외겸용 12,000원",전월실적없음,VISAUnionPay,https://api.card-gorilla.com:8080/storage/card/1561/card_img/22673/1561card.png
1562,삼성오일앤세이브플러스카드,삼성카드,"국내전용 8,000원 해외겸용 10,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1562/card_img/22672/1562card.png
1563,olleh CEO 우리카드,우리카드,"해외겸용 10,000원 해외겸용 15,000원",전월실적50만원 이상,mastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1563/card_img/22671/1563card.png
1564,삼성오일앤세이브플러스카드 (유류환급),삼성카드,"해외겸용 10,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1564/card_img/22670/1564card.png
1565,썸(SUM)화물복지카드 (개인체크),우리카드,없음,전월실적없음,UnionPay,https://api.card-gorilla.com:8080/storage/card/1565/card_img/22669/1565card.png
1566,삼성카드 애니패스 +,삼성카드,"해외겸용 49,000원",전월실적50만원 이상,mastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1566/card_img/22668/1566card.png
1567,WithWOORI보조금결제전용카드,우리카드,없음,전월실적없음,BCmastercard,https://api.card-gorilla.com:8080/storage/card/1567/card_img/22667/1567card.png
1568,국방신협 우리카드,우리카드,"해외겸용 5,000원 해외겸용 10,000원",전월실적없음,mastercardUnionPay,https://api.card-gorilla.com:8080/storage/card/1568/card_img/22666/1568card.png
1569,KB국민 훈카드,KB국민카드,"국내전용 5,000원 해외겸용 10,000원",전월실적30만원 이상,UnionPay,https://api.card-gorilla.com:8080/storage/card/1569/card_img/22665/1569card.png
1570,KB국민 민카드,KB국민카드,"국내전용 5,000원 해외겸용 10,000원",전월실적30만원 이상,UnionPay,https://api.card-gorilla.com:8080/storage/card/1570/card_img/22664/1570card.png
1571,삼성카드 3,삼성카드,"국내전용 18,000원 해외겸용 18,000원 해외겸용 20,000원",전월실적30만원 이상,mastercardAMEXUnionPay,https://api.card-gorilla.com:8080/storage/card/1571/card_img/22663/1571card.png
1572,탐나는전 체크카드,KB국민카드,국내전용 없음,전월실적10만원 이상,,https://api.card-gorilla.com:8080/storage/card/1572/card_img/22656/1572card.png
1573,티머니 체크카드,KB국민카드,국내전용 없음 해외겸용 없음,전월실적20만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1573/card_img/22652/1573card.png
1574,e나라도움카드,NH농협카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1574/card_img/22651/1574card.png
1575,e나라도움체크카드,NH농협카드,국내전용 없음 해외겸용 없음,전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1575/card_img/22647/1575card.png
1576,Free&(프리앤)카드,NH농협카드,"국내전용 5,000원 해외겸용 7,000원",전월실적없음,mastercardJCB,https://api.card-gorilla.com:8080/storage/card/1576/card_img/22646/1576card.png
1577,New후불하이패스카드,NH농협카드,"국내전용 2,000원",전월실적없음,,https://api.card-gorilla.com:8080/storage/card/1577/card_img/28754/1577card.png
1578,삼성카드 3 V2,삼성카드,"국내전용 18,000원 해외겸용 18,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1578/card_img/22641/1578card.png
1579,삼성카드 BIZ 3,삼성카드,"국내전용 28,000원 해외겸용 30,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1579/card_img/22640/1579card.png
1580,삼성카드 3+,삼성카드,"국내전용 95,000원 해외겸용 100,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1580/card_img/22639/1580card.png
1581,삼성카드 3+ V2,삼성카드,"국내전용 38,000원 해외겸용 38,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1581/card_img/23919/1581card.png
1582,삼성카드 3+ (스카이패스),삼성카드,"해외겸용 100,000원",전월실적20만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1582/card_img/22635/1582card.png
1583,ROVL 시그니쳐(스카이패스)기업카드,KB국민카드,"해외겸용 300,000원",전월실적없음,VISA,https://api.card-gorilla.com:8080/storage/card/1583/card_img/22634/1583card.png
1584,신협-신한카드 Hi-Point,신협,"해외겸용 8,000원",전월실적없음,VISAmastercardJCB,https://api.card-gorilla.com:8080/storage/card/1584/card_img/22633/1584card.png
1585,삼성디지털프라자 삼성티클래스카드,삼성카드,"해외겸용 20,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1585/card_img/22632/1585card.png
1586,신협-신한카드 Shopping,신협,"해외겸용 20,000원",전월실적50만원 이상,VISA,https://api.card-gorilla.com:8080/storage/card/1586/card_img/22631/1586card.png
1587,11번가 삼성티클래스앤오일카드,삼성카드,"해외겸용 10,000원",전월실적30만원 이상,,https://api.card-gorilla.com:8080/storage/card/1587/card_img/22630/1587card.png
1588,KB국민 정카드,KB국민카드,"국내전용 5,000원 해외겸용 10,000원",전월실적30만원 이상,UnionPay,https://api.card-gorilla.com:8080/storage/card/1588/card_img/22629/1588card.png
1589,KB국민 음카드,KB국민카드,"국내전용 5,000원 해외겸용 10,000원",전월실적30만원 이상,UnionPay,https://api.card-gorilla.com:8080/storage/card/1589/card_img/22628/1589card.png
1590,kt-현대카드M Edition3(라이트할부형),현대카드,"국내전용 30,000원 해외겸용 30,000원",전월실적50만원 이상,VISAmastercard,https://api.card-gorilla.com:8080/storage/card/1590/card_img/22627/1590card.png
1591,아모레퍼시픽 올림카드,KB국민카드,"해외겸용 15,000원",전월실적30만원 이상,mastercardJCB,https://api.card-gorilla.com:8080/storage/card/1591/card_img/22626/1591card.png
1592,신협-신한카드 B.Big(삑),신협,"해외겸용 10,000원",전월실적30만원 이상,VISAUnionPay,https://api.card-gorilla.com:8080/storage/card/1592/card_img/22625/1592card.png
1593,신협-신한카드 RPM+Platinum#,신협,"해외겸용 32,000원",전월실적50만원 이상,VISAUnionPay,https://api.card-gorilla.com:8080/storage/card/1593/card_img/22624/1593card.png
1594,세라젬 KB국민카드,KB국민카드,"국내전용 15,000원 해외겸용 15,000원",전월실적30만원 이상,mastercardJCB,https://api.card-gorilla.com:8080/storage/card/1594/card_img/22623/1594card.png
1595,신협-신한카드 Love Platinum#,신협,"해외겸용 50,000원",전월실적없음,mastercard,https://api.card-gorilla.com:8080/storage/card/1595/card_img/22621/1595card.png
1596,kt-현대카드M Edition3(청구할인형2.0),현대카드,"국내전용 30,000원 해외겸용 30,000원",전월실적50만원 이상,VISAmastercard,https://api.card-gorilla.com:8080/storage/card/1596/card_img/22620/1596card.png
1597,신협-신한카드 Air One,신협,"해외겸용 49,000원",전월실적50만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1597/card_img/22610/1597card.png
1598,KB국민 SK매직 올림카드,KB국민카드,"해외겸용 12,000원 해외겸용 15,000원",전월실적30만원 이상,mastercardJCB,https://api.card-gorilla.com:8080/storage/card/1598/card_img/22606/1598card.png
1599,신협-신한카드 The CLASSIC+,신협,"해외겸용 120,000원",전월실적30만원 이상,AMEX,https://api.card-gorilla.com:8080/storage/card/1599/card_img/22605/1599card.png
1600,kt-현대카드M Edition3(청구할인형),현대카드,"국내전용 30,000원 해외겸용 30,000원",전월실적없음,VISAmastercard,https://api.card-gorilla.com:8080/storage/card/1600/card_img/22604/1600card.png
1601,kt M mobile-현대카드M Edition3,현대카드,"국내전용 30,000원 해외겸용 30,000원",전월실적없음,VISAmastercard,https://api.card-gorilla.com:8080/storage/card/1601/card_img/22603/1601card.png
1602,신한카드 The LADY BEST,신한카드,"해외겸용 200,000원",전월실적없음,VISAmastercard,https://api.card-gorilla.com:8080/storage/card/1602/card_img/22602/1602card.png
1603,삼성마이키즈카드,삼성카드,"해외겸용 15,000원",전월실적30만원 이상,mastercard,https://api.card-gorilla.com:8080/storage/card/1603/card_img/22601/1603card.png
1604,SK내트럭 유가보조금카드,KB국민카드,없음,전월실적없음,VISAUnionPayJCB,https://api.card-gorilla.com:8080/storage/card/1604/card_img/22600/1604card.png
